Neighborhood,Race,ContactMonth,Admission,ED,Encounters
Delhi Township,Other race,2020-11-01,0,1,1
Delhi Township,Other race,2021-02-01,0,2,2
Delhi Township,Other race,2021-03-01,1,1,2
Delhi Township,Other race,2021-05-01,0,1,1
Delhi Township,Other race,2021-07-01,0,2,2
Delhi Township,Other race,2021-08-01,1,0,1
Delhi Township,Other race,2021-09-01,1,1,2
Delhi Township,Other race,2021-10-01,1,1,2
Delhi Township,Other race,2021-11-01,1,1,2
Delhi Township,Other race,2021-12-01,0,2,2
Delhi Township,Other race,2022-01-01,1,3,4
Delhi Township,Other race,2022-03-01,1,0,1
Delhi Township,Other race,2022-05-01,0,1,1
Delhi Township,Other race,2022-07-01,0,1,1
Delhi Township,Other race,2022-08-01,1,0,1
Delhi Township,Other race,2022-09-01,0,1,1
Delhi Township,Other race,2022-10-01,0,1,1
Delhi Township,Other race,2022-11-01,0,3,3
Delhi Township,Other race,2023-02-01,1,0,1
Delhi Township,Other race,2023-03-01,0,1,1
Delhi Township,Other race,2023-04-01,1,1,2
Delhi Township,Other race,2023-05-01,2,1,3
Delhi Township,Other race,2023-07-01,1,1,2
Delhi Township,Other race,2023-08-01,0,1,1
Delhi Township,Other race,2023-09-01,1,1,2
Delhi Township,Other race,2023-10-01,0,1,1
Delhi Township,Other race,2023-12-01,1,0,1
Delhi Township,Other race,2024-01-01,1,1,2
Delhi Township,Other race,2024-03-01,0,1,1
Delhi Township,Other race,2024-04-01,0,1,1
Delhi Township,Other race,2024-05-01,2,0,2
Delhi Township,Other race,2024-06-01,0,1,1
Delhi Township,Other race,2024-07-01,0,2,2
Downtown,Black,2021-06-01,0,1,1
Downtown,Black,2021-09-01,1,0,1
Downtown,Black,2022-05-01,1,0,1
Downtown,Black,2022-09-01,0,1,1
East End,Black,2020-01-01,0,1,1
East End,Other race,2021-12-01,0,1,1
East Price Hill,Black,2019-01-01,0,2,2
East Price Hill,Black,2019-02-01,1,1,2
East Price Hill,Black,2019-03-01,0,1,1
East Price Hill,Black,2019-04-01,2,1,3
East Price Hill,Black,2019-05-01,1,2,3
East Price Hill,Black,2019-06-01,0,2,2
East Price Hill,Black,2019-07-01,0,1,1
East Price Hill,Black,2019-08-01,0,1,1
East Price Hill,Black,2019-09-01,1,4,5
East Price Hill,Black,2019-10-01,2,3,5
East Price Hill,Black,2019-11-01,0,3,3
East Price Hill,Black,2019-12-01,0,3,3
East Price Hill,Black,2020-01-01,1,1,2
East Price Hill,Black,2020-02-01,1,1,2
East Price Hill,Black,2020-03-01,0,2,2
East Price Hill,Black,2020-04-01,0,1,1
East Price Hill,Black,2020-05-01,0,2,2
East Price Hill,Black,2020-06-01,0,1,1
East Price Hill,Black,2020-08-01,0,1,1
East Price Hill,Black,2020-10-01,2,2,4
East Price Hill,Black,2020-11-01,1,2,3
East Price Hill,Black,2020-12-01,0,2,2
East Price Hill,Black,2021-01-01,0,2,2
East Price Hill,Black,2021-04-01,2,1,3
East Price Hill,Black,2021-05-01,0,2,2
East Price Hill,Black,2021-06-01,0,1,1
East Price Hill,Black,2021-07-01,0,1,1
East Price Hill,Black,2021-08-01,1,2,3
East Price Hill,Black,2021-10-01,2,3,5
East Price Hill,Black,2021-11-01,0,1,1
East Price Hill,Black,2021-12-01,0,1,1
East Price Hill,Black,2022-03-01,1,1,2
East Price Hill,Black,2022-04-01,1,2,3
East Price Hill,Black,2022-05-01,2,2,4
East Price Hill,Black,2022-06-01,1,0,1
East Price Hill,Black,2022-07-01,1,1,2
East Price Hill,Black,2022-08-01,2,1,3
East Price Hill,Black,2022-09-01,0,2,2
East Price Hill,Black,2022-10-01,1,2,3
East Price Hill,Black,2022-12-01,0,1,1
East Price Hill,Black,2023-01-01,1,0,1
East Price Hill,Black,2023-02-01,2,0,2
East Price Hill,Black,2023-03-01,2,1,3
East Price Hill,Black,2023-04-01,2,1,3
East Price Hill,Black,2023-05-01,0,1,1
East Price Hill,Black,2023-06-01,1,0,1
East Price Hill,Black,2023-07-01,2,0,2
East Price Hill,Black,2023-08-01,1,0,1
East Price Hill,Black,2023-09-01,1,3,4
East Price Hill,Black,2023-11-01,0,2,2
East Price Hill,Black,2023-12-01,2,1,3
East Price Hill,Black,2024-01-01,1,1,2
East Price Hill,Black,2024-02-01,0,1,1
East Price Hill,Black,2024-04-01,2,0,2
East Price Hill,Black,2024-05-01,0,2,2
East Price Hill,Black,2024-06-01,0,2,2
East Price Hill,Other race,2019-01-01,0,1,1
East Price Hill,Other race,2019-02-01,3,0,3
East Price Hill,Other race,2019-03-01,1,0,1
East Price Hill,Other race,2019-06-01,0,1,1
East Price Hill,Other race,2019-10-01,0,1,1
East Price Hill,Other race,2019-12-01,2,1,3
East Price Hill,Other race,2020-01-01,0,1,1
East Price Hill,Other race,2020-02-01,0,1,1
East Price Hill,Other race,2020-10-01,1,1,2
East Price Hill,Other race,2020-11-01,1,0,1
East Price Hill,Other race,2021-01-01,0,1,1
East Price Hill,Other race,2021-02-01,0,1,1
East Price Hill,Other race,2021-05-01,0,2,2
East Price Hill,Other race,2021-07-01,1,0,1
East Price Hill,Other race,2021-08-01,0,1,1
East Price Hill,Other race,2021-09-01,1,2,3
East Price Hill,Other race,2021-10-01,1,1,2
East Price Hill,Other race,2022-03-01,1,0,1
East Price Hill,Other race,2022-04-01,2,0,2
East Price Hill,Other race,2022-06-01,1,1,2
East Price Hill,Other race,2022-08-01,1,1,2
East Price Hill,Other race,2022-09-01,1,1,2
East Price Hill,Other race,2022-10-01,0,1,1
East Price Hill,Other race,2022-11-01,0,2,2
East Price Hill,Other race,2022-12-01,0,1,1
East Price Hill,Other race,2023-01-01,2,0,2
East Price Hill,Other race,2023-03-01,1,0,1
East Price Hill,Other race,2023-05-01,1,2,3
East Price Hill,Other race,2023-09-01,0,2,2
East Price Hill,Other race,2023-10-01,1,1,2
East Price Hill,Other race,2023-11-01,1,1,2
East Price Hill,Other race,2023-12-01,2,1,3
East Price Hill,Other race,2024-02-01,1,1,2
East Price Hill,Other race,2024-03-01,1,0,1
East Price Hill,Other race,2024-04-01,1,0,1
East Price Hill,Other race,2024-05-01,1,0,1
East Price Hill,NA,2019-11-01,0,1,1
East Price Hill,NA,2022-03-01,1,0,1
East Walnut Hills,Black,2020-01-01,1,0,1
East Walnut Hills,Black,2020-10-01,0,1,1
East Walnut Hills,Black,2021-09-01,1,0,1
East Walnut Hills,Black,2021-10-01,0,1,1
East Walnut Hills,Black,2022-03-01,1,1,2
East Walnut Hills,Black,2022-08-01,0,1,1
East Walnut Hills,Black,2024-04-01,1,0,1
East Walnut Hills,Black,2024-05-01,1,0,1
East Walnut Hills,Other race,2022-09-01,1,0,1
East Walnut Hills,Other race,2023-02-01,0,1,1
East Walnut Hills,Other race,2024-01-01,1,0,1
East Walnut Hills,Other race,2024-05-01,1,0,1
East Westwood,Black,2019-02-01,1,0,1
East Westwood,Black,2019-04-01,1,0,1
East Westwood,Black,2019-05-01,1,0,1
East Westwood,Black,2019-07-01,1,0,1
East Westwood,Black,2019-08-01,1,1,2
East Westwood,Black,2019-09-01,0,1,1
East Westwood,Black,2020-03-01,0,1,1
East Westwood,Black,2020-08-01,0,1,1
East Westwood,Black,2020-10-01,1,0,1
East Westwood,Black,2021-09-01,0,1,1
East Westwood,Black,2021-12-01,1,0,1
East Westwood,Black,2022-01-01,0,1,1
East Westwood,Black,2022-02-01,1,0,1
East Westwood,Black,2022-03-01,1,0,1
East Westwood,Black,2022-05-01,1,0,1
East Westwood,Black,2022-08-01,0,1,1
East Westwood,Black,2022-10-01,0,1,1
East Westwood,Black,2023-01-01,1,0,1
East Westwood,Black,2023-09-01,0,1,1
East Westwood,Black,2023-12-01,1,0,1
East Westwood,Black,2024-02-01,0,1,1
East Westwood,Black,2024-05-01,0,1,1
East Westwood,Black,2024-06-01,0,1,1
East Westwood,Other race,2019-11-01,0,1,1
East Westwood,Other race,2023-09-01,1,0,1
East Westwood,Other race,2024-02-01,1,0,1
Elmwood Place,Black,2019-01-01,1,1,2
Elmwood Place,Black,2019-02-01,1,2,3
Elmwood Place,Black,2019-04-01,1,1,2
Elmwood Place,Black,2019-05-01,0,1,1
Elmwood Place,Black,2019-06-01,0,1,1
Elmwood Place,Black,2019-08-01,0,1,1
Elmwood Place,Black,2019-09-01,1,2,3
Elmwood Place,Black,2019-11-01,1,2,3
Elmwood Place,Black,2019-12-01,1,1,2
Elmwood Place,Black,2020-03-01,1,0,1
Elmwood Place,Black,2020-08-01,1,0,1
Elmwood Place,Black,2020-09-01,1,0,1
Elmwood Place,Black,2020-12-01,0,1,1
Elmwood Place,Black,2021-05-01,1,3,4
Elmwood Place,Black,2021-07-01,1,1,2
Elmwood Place,Black,2021-09-01,2,0,2
Elmwood Place,Black,2021-10-01,1,0,1
Elmwood Place,Black,2022-01-01,0,1,1
Elmwood Place,Black,2022-02-01,0,1,1
Elmwood Place,Black,2022-03-01,0,1,1
Elmwood Place,Black,2022-05-01,1,0,1
Elmwood Place,Black,2022-06-01,2,0,2
Elmwood Place,Black,2022-08-01,0,1,1
Elmwood Place,Black,2022-09-01,1,1,2
Elmwood Place,Black,2023-01-01,1,0,1
Elmwood Place,Black,2023-02-01,1,0,1
Elmwood Place,Black,2023-04-01,1,0,1
Elmwood Place,Black,2023-05-01,1,1,2
Elmwood Place,Black,2023-09-01,1,0,1
Elmwood Place,Black,2023-10-01,1,0,1
Elmwood Place,Black,2024-04-01,1,0,1
Elmwood Place,Other race,2019-10-01,0,1,1
Elmwood Place,Other race,2019-12-01,0,1,1
Elmwood Place,Other race,2020-07-01,0,1,1
Elmwood Place,Other race,2020-12-01,0,1,1
Elmwood Place,Other race,2021-04-01,0,1,1
Elmwood Place,Other race,2021-05-01,1,0,1
English Woods,Black,2019-04-01,0,1,1
English Woods,Black,2019-07-01,1,0,1
English Woods,Black,2020-03-01,1,0,1
English Woods,Black,2022-03-01,0,1,1
English Woods,Black,2022-06-01,0,1,1
English Woods,Black,2022-11-01,0,1,1
English Woods,Black,2023-05-01,1,0,1
English Woods,Black,2023-12-01,1,0,1
English Woods,Black,2024-06-01,0,1,1
English Woods,Other race,2022-05-01,1,0,1
English Woods,Other race,2023-04-01,1,0,1
English Woods,Other race,2024-04-01,1,0,1
English Woods,Other race,2024-05-01,1,0,1
English Woods,Other race,2024-07-01,1,0,1
Evanston,Black,2019-02-01,1,0,1
Evanston,Black,2019-03-01,0,1,1
Evanston,Black,2019-04-01,2,1,3
Evanston,Black,2019-05-01,2,2,4
Evanston,Black,2019-06-01,1,2,3
Evanston,Black,2019-07-01,0,1,1
Evanston,Black,2019-09-01,2,1,3
Evanston,Black,2019-10-01,2,2,4
Evanston,Black,2019-11-01,0,2,2
Evanston,Black,2019-12-01,0,3,3
Evanston,Black,2020-02-01,3,1,4
Evanston,Black,2020-03-01,0,2,2
Evanston,Black,2020-04-01,0,1,1
Evanston,Black,2020-05-01,1,2,3
Evanston,Black,2020-06-01,0,3,3
Evanston,Black,2020-07-01,1,0,1
Evanston,Black,2020-08-01,1,0,1
Evanston,Black,2020-09-01,1,1,2
Evanston,Black,2020-10-01,4,1,5
Evanston,Black,2020-11-01,0,1,1
Evanston,Black,2020-12-01,1,0,1
Evanston,Black,2021-03-01,2,2,4
Evanston,Black,2021-04-01,1,0,1
Evanston,Black,2021-05-01,0,3,3
Evanston,Black,2021-06-01,0,2,2
Evanston,Black,2021-07-01,2,1,3
Evanston,Black,2021-08-01,0,1,1
Evanston,Black,2021-09-01,0,2,2
Evanston,Black,2021-10-01,1,0,1
Evanston,Black,2021-11-01,1,2,3
Evanston,Black,2021-12-01,0,2,2
Evanston,Black,2022-01-01,1,1,2
Evanston,Black,2022-02-01,3,2,5
Evanston,Black,2022-03-01,1,1,2
Evanston,Black,2022-04-01,2,6,8
Evanston,Black,2022-05-01,4,0,4
Evanston,Black,2022-06-01,1,0,1
Evanston,Black,2022-08-01,2,3,5
Evanston,Black,2022-09-01,2,2,4
Evanston,Black,2022-10-01,0,2,2
Evanston,Black,2022-11-01,1,2,3
Evanston,Black,2022-12-01,0,1,1
Evanston,Black,2023-01-01,1,0,1
Evanston,Black,2023-02-01,0,1,1
Evanston,Black,2023-03-01,0,3,3
Evanston,Black,2023-04-01,2,1,3
Evanston,Black,2023-05-01,0,2,2
Evanston,Black,2023-06-01,1,2,3
Evanston,Black,2023-07-01,0,1,1
Evanston,Black,2023-08-01,1,2,3
Evanston,Black,2023-09-01,4,3,7
Evanston,Black,2023-10-01,3,2,5
Evanston,Black,2023-11-01,1,0,1
Evanston,Black,2023-12-01,0,1,1
Evanston,Black,2024-01-01,1,1,2
Evanston,Black,2024-02-01,3,3,6
Evanston,Black,2024-03-01,1,1,2
Evanston,Black,2024-04-01,3,1,4
Evanston,Black,2024-05-01,0,1,1
Evanston,Black,2024-06-01,0,2,2
Evanston,Black,2024-07-01,1,0,1
Evanston,Other race,2019-10-01,0,1,1
Evanston,Other race,2019-11-01,0,1,1
Evanston,Other race,2020-02-01,2,1,3
Evanston,Other race,2020-08-01,1,0,1
Evanston,Other race,2020-11-01,0,1,1
Evanston,Other race,2023-02-01,1,0,1
Evanston,Other race,2023-06-01,1,0,1
Evanston,Other race,2024-02-01,1,0,1
Evanston,Other race,2024-04-01,0,1,1
Evendale,Black,2024-01-01,0,1,1
Evendale,Other race,2022-09-01,0,2,2
Evendale,Other race,2024-07-01,0,1,1
Fairfax,Other race,2019-01-01,1,0,1
Fairfax,Other race,2020-08-01,0,1,1
Fairfax,Other race,2021-10-01,0,1,1
Fairfax,Other race,2021-11-01,0,1,1
Fairfax,Other race,2022-10-01,0,1,1
Forest Park,Black,2019-01-01,0,3,3
Forest Park,Black,2019-02-01,1,4,5
Forest Park,Black,2019-03-01,0,2,2
Forest Park,Black,2019-04-01,1,1,2
Forest Park,Black,2019-05-01,0,3,3
Forest Park,Black,2019-06-01,1,2,3
Forest Park,Black,2019-07-01,0,2,2
Forest Park,Black,2019-08-01,1,1,2
Forest Park,Black,2019-09-01,3,3,6
Forest Park,Black,2019-10-01,0,6,6
Forest Park,Black,2019-12-01,2,4,6
Forest Park,Black,2020-01-01,0,3,3
Forest Park,Black,2020-02-01,0,3,3
Forest Park,Black,2020-03-01,1,2,3
Forest Park,Black,2020-05-01,0,1,1
Forest Park,Black,2020-06-01,1,1,2
Forest Park,Black,2020-07-01,1,0,1
Forest Park,Black,2020-08-01,0,1,1
Forest Park,Black,2020-10-01,1,2,3
Forest Park,Black,2020-11-01,0,2,2
Forest Park,Black,2020-12-01,1,1,2
Forest Park,Black,2021-02-01,1,2,3
Forest Park,Black,2021-03-01,1,0,1
Forest Park,Black,2021-04-01,0,1,1
Forest Park,Black,2021-05-01,0,5,5
Forest Park,Black,2021-06-01,2,3,5
Forest Park,Black,2021-07-01,0,3,3
Forest Park,Black,2021-08-01,1,2,3
Forest Park,Black,2021-09-01,1,3,4
Forest Park,Black,2021-10-01,1,1,2
Forest Park,Black,2021-11-01,2,1,3
Forest Park,Black,2021-12-01,0,2,2
Forest Park,Black,2022-01-01,1,1,2
Forest Park,Black,2022-02-01,1,2,3
Forest Park,Black,2022-03-01,0,2,2
Forest Park,Black,2022-04-01,2,0,2
Forest Park,Black,2022-05-01,2,4,6
Forest Park,Black,2022-06-01,0,2,2
Forest Park,Black,2022-07-01,0,3,3
Forest Park,Black,2022-08-01,2,1,3
Forest Park,Black,2022-09-01,3,2,5
Forest Park,Black,2022-10-01,1,2,3
Forest Park,Black,2022-11-01,2,1,3
Forest Park,Black,2022-12-01,1,3,4
Forest Park,Black,2023-01-01,1,5,6
Forest Park,Black,2023-02-01,1,3,4
Forest Park,Black,2023-03-01,1,1,2
Forest Park,Black,2023-04-01,1,6,7
Forest Park,Black,2023-05-01,1,3,4
Forest Park,Black,2023-07-01,0,2,2
Forest Park,Black,2023-08-01,2,2,4
Forest Park,Black,2023-09-01,2,0,2
Forest Park,Black,2023-10-01,1,3,4
Forest Park,Black,2023-12-01,0,2,2
Forest Park,Black,2024-02-01,1,1,2
Forest Park,Black,2024-03-01,0,3,3
Forest Park,Black,2024-04-01,0,2,2
Forest Park,Black,2024-05-01,1,0,1
Forest Park,Other race,2019-01-01,1,0,1
Forest Park,Other race,2019-03-01,0,1,1
Forest Park,Other race,2019-09-01,2,1,3
Forest Park,Other race,2019-11-01,1,0,1
Forest Park,Other race,2019-12-01,1,0,1
Forest Park,Other race,2020-02-01,0,1,1
Forest Park,Other race,2020-12-01,0,1,1
Forest Park,Other race,2021-02-01,1,0,1
Forest Park,Other race,2021-07-01,0,1,1
Forest Park,Other race,2021-09-01,0,2,2
Forest Park,Other race,2021-10-01,1,0,1
Forest Park,Other race,2021-11-01,1,2,3
Forest Park,Other race,2021-12-01,0,1,1
Forest Park,Other race,2022-01-01,0,1,1
Forest Park,Other race,2022-03-01,0,1,1
Forest Park,Other race,2022-05-01,0,1,1
Forest Park,Other race,2022-06-01,0,1,1
Forest Park,Other race,2022-08-01,1,2,3
Forest Park,Other race,2022-11-01,2,1,3
Forest Park,Other race,2022-12-01,0,2,2
Forest Park,Other race,2023-05-01,0,1,1
Forest Park,Other race,2023-07-01,2,2,4
Forest Park,Other race,2023-09-01,1,1,2
Forest Park,Other race,2023-11-01,1,2,3
Forest Park,Other race,2023-12-01,0,1,1
Forest Park,Other race,2024-01-01,0,1,1
Glendale,Other race,2019-12-01,1,0,1
Glendale,Other race,2023-02-01,0,1,1
Glendale,Other race,2023-04-01,0,1,1
Glendale,Other race,2023-12-01,0,1,1
Glendale,Other race,2024-03-01,1,0,1
Golf Manor,Black,2019-05-01,0,2,2
Golf Manor,Black,2019-07-01,0,1,1
Golf Manor,Black,2019-09-01,1,2,3
Golf Manor,Black,2020-02-01,0,1,1
Golf Manor,Black,2020-03-01,1,0,1
Golf Manor,Black,2020-04-01,0,1,1
Golf Manor,Black,2020-05-01,0,1,1
Golf Manor,Black,2020-10-01,1,0,1
Golf Manor,Black,2021-02-01,0,1,1
Golf Manor,Black,2021-04-01,1,0,1
Golf Manor,Black,2021-06-01,1,0,1
Golf Manor,Black,2021-07-01,0,1,1
Golf Manor,Black,2021-08-01,1,0,1
Golf Manor,Black,2021-09-01,1,1,2
Golf Manor,Black,2021-10-01,1,2,3
Golf Manor,Black,2022-02-01,0,1,1
Golf Manor,Black,2022-03-01,0,1,1
Golf Manor,Black,2022-04-01,1,0,1
Golf Manor,Black,2022-05-01,0,1,1
Golf Manor,Black,2022-08-01,1,1,2
Golf Manor,Black,2022-09-01,1,1,2
Golf Manor,Black,2022-11-01,1,1,2
Golf Manor,Black,2022-12-01,0,1,1
Golf Manor,Black,2023-03-01,0,2,2
Golf Manor,Black,2023-04-01,1,0,1
Golf Manor,Black,2023-10-01,1,0,1
Golf Manor,Black,2024-04-01,1,0,1
Golf Manor,Black,2024-05-01,0,1,1
Golf Manor,Other race,2019-05-01,0,1,1
Golf Manor,Other race,2019-08-01,0,1,1
Golf Manor,Other race,2019-09-01,0,1,1
Golf Manor,Other race,2021-10-01,1,0,1
Golf Manor,Other race,2021-11-01,0,1,1
Golf Manor,Other race,2021-12-01,0,1,1
Golf Manor,Other race,2022-03-01,1,0,1
Golf Manor,Other race,2023-09-01,0,1,1
Golf Manor,Other race,2024-05-01,0,1,1
Green Township,Black,2019-04-01,2,1,3
Green Township,Black,2019-07-01,0,2,2
Green Township,Black,2019-08-01,0,2,2
Green Township,Black,2019-09-01,2,0,2
Green Township,Black,2019-10-01,0,1,1
Green Township,Black,2019-11-01,2,1,3
Green Township,Black,2020-01-01,0,2,2
Green Township,Black,2020-02-01,0,1,1
Green Township,Black,2020-05-01,1,1,2
Green Township,Black,2020-06-01,0,1,1
Green Township,Black,2020-07-01,0,1,1
Green Township,Black,2020-09-01,1,0,1
Green Township,Black,2020-10-01,2,1,3
Green Township,Black,2020-12-01,2,0,2
Green Township,Black,2021-01-01,1,0,1
Green Township,Black,2021-03-01,2,0,2
Green Township,Black,2021-04-01,1,0,1
Green Township,Black,2021-06-01,1,0,1
Green Township,Black,2021-07-01,1,1,2
Green Township,Black,2021-09-01,0,1,1
Green Township,Black,2021-11-01,0,2,2
Green Township,Black,2021-12-01,0,1,1
Green Township,Black,2022-03-01,0,1,1
Green Township,Black,2022-04-01,0,1,1
Green Township,Black,2022-05-01,1,0,1
Green Township,Black,2022-08-01,1,0,1
Green Township,Black,2022-09-01,1,2,3
Green Township,Black,2022-10-01,1,0,1
Green Township,Black,2022-11-01,2,1,3
Green Township,Black,2023-01-01,1,0,1
Green Township,Black,2023-04-01,1,0,1
Green Township,Black,2023-05-01,1,1,2
Green Township,Black,2023-06-01,0,1,1
Green Township,Black,2023-08-01,0,1,1
Green Township,Black,2023-09-01,1,0,1
Green Township,Black,2023-11-01,1,1,2
Green Township,Black,2024-01-01,0,1,1
Green Township,Black,2024-02-01,0,2,2
Green Township,Black,2024-03-01,1,0,1
Green Township,Black,2024-04-01,0,1,1
Green Township,Other race,2019-01-01,1,0,1
Green Township,Other race,2019-02-01,0,2,2
Green Township,Other race,2019-04-01,0,1,1
Green Township,Other race,2019-05-01,1,2,3
Green Township,Other race,2019-07-01,0,1,1
Green Township,Other race,2019-08-01,1,0,1
Green Township,Other race,2019-09-01,1,3,4
Green Township,Other race,2019-11-01,1,2,3
Green Township,Other race,2019-12-01,3,2,5
Green Township,Other race,2020-02-01,2,1,3
Green Township,Other race,2020-03-01,3,3,6
Green Township,Other race,2020-10-01,2,0,2
Green Township,Other race,2020-11-01,1,1,2
Green Township,Other race,2020-12-01,1,0,1
Green Township,Other race,2021-04-01,1,0,1
Green Township,Other race,2021-05-01,1,0,1
Green Township,Other race,2021-08-01,0,1,1
Green Township,Other race,2021-09-01,0,1,1
Green Township,Other race,2021-11-01,3,2,5
Green Township,Other race,2021-12-01,2,1,3
Green Township,Other race,2022-02-01,0,1,1
Green Township,Other race,2022-03-01,0,1,1
Green Township,Other race,2022-04-01,0,1,1
Green Township,Other race,2022-07-01,1,0,1
Green Township,Other race,2022-08-01,0,3,3
Green Township,Other race,2022-09-01,0,1,1
Green Township,Other race,2022-10-01,2,2,4
Green Township,Other race,2022-11-01,2,2,4
Green Township,Other race,2022-12-01,1,0,1
Green Township,Other race,2023-01-01,2,3,5
Green Township,Other race,2023-02-01,1,1,2
Green Township,Other race,2023-03-01,3,2,5
Green Township,Other race,2023-04-01,1,1,2
Green Township,Other race,2023-06-01,0,1,1
Green Township,Other race,2023-10-01,3,0,3
Green Township,Other race,2023-11-01,1,0,1
Green Township,Other race,2023-12-01,1,0,1
Green Township,Other race,2024-01-01,1,2,3
Green Township,Other race,2024-02-01,1,0,1
Green Township,Other race,2024-03-01,1,1,2
Green Township,Other race,2024-04-01,1,0,1
Green Township,Other race,2024-05-01,1,1,2
Green Township,Other race,2024-06-01,1,0,1
Green Township,Other race,2024-07-01,1,0,1
Green Township,NA,2019-01-01,1,0,1
Greenhills,Black,2019-05-01,1,0,1
Greenhills,Black,2019-09-01,1,1,2
Greenhills,Black,2019-10-01,0,1,1
Greenhills,Black,2019-12-01,0,2,2
Greenhills,Black,2022-11-01,0,1,1
Greenhills,Black,2023-08-01,0,1,1
Greenhills,Black,2024-04-01,0,1,1
Greenhills,Other race,2019-10-01,1,0,1
Greenhills,Other race,2019-11-01,1,0,1
Greenhills,Other race,2020-10-01,2,1,3
Greenhills,Other race,2021-01-01,1,0,1
Greenhills,Other race,2022-10-01,2,0,2
Greenhills,Other race,2023-01-01,1,0,1
Greenhills,Other race,2024-04-01,0,1,1
Harrison Township,Black,2022-08-01,1,0,1
Harrison Township,Black,2023-12-01,1,0,1
Harrison Township,Other race,2019-05-01,0,1,1
Harrison Township,Other race,2019-10-01,1,2,3
Harrison Township,Other race,2019-11-01,0,1,1
Harrison Township,Other race,2019-12-01,0,1,1
Harrison Township,Other race,2020-01-01,0,1,1
Harrison Township,Other race,2020-09-01,0,1,1
Harrison Township,Other race,2020-10-01,0,1,1
Harrison Township,Other race,2021-09-01,0,2,2
Harrison Township,Other race,2021-11-01,1,0,1
Harrison Township,Other race,2021-12-01,0,1,1
Harrison Township,Other race,2022-03-01,1,0,1
Harrison Township,Other race,2022-04-01,0,1,1
Harrison Township,Other race,2022-05-01,1,1,2
Harrison Township,Other race,2022-08-01,0,1,1
Harrison Township,Other race,2022-09-01,2,0,2
Harrison Township,Other race,2022-11-01,0,1,1
Harrison Township,Other race,2023-01-01,0,1,1
Harrison Township,Other race,2023-03-01,2,1,3
Harrison Township,Other race,2023-05-01,3,0,3
Harrison Township,Other race,2023-06-01,0,1,1
Harrison Township,Other race,2023-08-01,1,0,1
Harrison Township,Other race,2023-10-01,1,0,1
Harrison Township,Other race,2023-12-01,0,1,1
Harrison Township,Other race,2024-01-01,0,1,1
Harrison Township,Other race,2024-02-01,1,1,2
Harrison Township,Other race,2024-03-01,1,0,1
Harrison Township,Other race,2024-04-01,3,0,3
Hartwell,Black,2019-03-01,1,0,1
Hartwell,Black,2019-05-01,0,1,1
Hartwell,Black,2019-09-01,1,1,2
Hartwell,Black,2019-11-01,0,1,1
Hartwell,Black,2019-12-01,0,1,1
Hartwell,Black,2020-02-01,0,1,1
Hartwell,Black,2020-03-01,0,1,1
Hartwell,Black,2021-04-01,1,1,2
Hartwell,Black,2021-05-01,0,1,1
Hartwell,Black,2021-09-01,3,0,3
Hartwell,Black,2021-10-01,0,1,1
Hartwell,Black,2021-12-01,0,1,1
Hartwell,Black,2022-01-01,0,1,1
Hartwell,Black,2022-02-01,0,1,1
Hartwell,Black,2022-03-01,0,1,1
Hartwell,Black,2022-05-01,1,0,1
Hartwell,Black,2022-09-01,0,1,1
Hartwell,Black,2022-10-01,0,1,1
Hartwell,Black,2022-11-01,1,0,1
Hartwell,Black,2023-04-01,0,1,1
Hartwell,Black,2023-10-01,1,1,2
Hartwell,Black,2024-02-01,1,0,1
Hartwell,Other race,2020-11-01,1,0,1
Hartwell,Other race,2021-01-01,1,0,1
Hartwell,Other race,2021-10-01,0,1,1
Hartwell,Other race,2021-11-01,0,1,1
Hartwell,Other race,2021-12-01,1,0,1
Hartwell,Other race,2022-04-01,1,0,1
Hartwell,Other race,2022-05-01,1,0,1
Hartwell,Other race,2023-03-01,0,1,1
Hartwell,Other race,2023-08-01,0,2,2
Hartwell,Other race,2023-10-01,1,0,1
Hartwell,Other race,2024-02-01,0,1,1
Hartwell,NA,2022-09-01,0,1,1
Hyde Park,Black,2019-01-01,0,1,1
Hyde Park,Black,2019-07-01,1,0,1
Hyde Park,Black,2019-11-01,0,1,1
Hyde Park,Black,2020-02-01,1,0,1
Hyde Park,Black,2020-12-01,0,1,1
Hyde Park,Black,2021-03-01,0,1,1
Hyde Park,Black,2021-04-01,0,1,1
Hyde Park,Black,2021-10-01,0,1,1
Hyde Park,Black,2022-01-01,0,2,2
Hyde Park,Black,2022-04-01,0,1,1
Hyde Park,Black,2023-04-01,1,0,1
Hyde Park,Black,2023-10-01,0,1,1
Hyde Park,Black,2024-01-01,0,2,2
Hyde Park,Other race,2019-01-01,0,2,2
Hyde Park,Other race,2019-12-01,0,2,2
Hyde Park,Other race,2020-02-01,0,1,1
Hyde Park,Other race,2020-10-01,1,0,1
Hyde Park,Other race,2021-08-01,0,1,1
Hyde Park,Other race,2022-06-01,0,1,1
Hyde Park,Other race,2022-08-01,0,1,1
Hyde Park,Other race,2022-11-01,1,0,1
Hyde Park,Other race,2023-05-01,1,1,2
Hyde Park,Other race,2023-08-01,1,0,1
Hyde Park,Other race,2024-04-01,1,0,1
Hyde Park,Other race,2024-06-01,1,0,1
Indian Hill,Other race,2019-05-01,0,1,1
Indian Hill,Other race,2021-06-01,0,1,1
Indian Hill,Other race,2021-09-01,3,1,4
Indian Hill,Other race,2021-10-01,1,0,1
